1	3.950927
2	4.023684
3	4.024830
4	3.919626
5	3.891068
6	3.861580
7	3.810406
8	3.872687
9	3.862418
10	3.826470
11	3.826932
12	3.870857
13	3.834917
14	3.787095
15	3.725556
16	3.718559
17	3.644415
18	3.592880
19	3.524168
20	3.392147
21	3.166133
22	3.037952
23	2.948471
24	2.910024
25	2.791440
26	2.628493
27	2.651868
28	2.615923
29	2.590146
30	2.703358
31	2.405376
32	2.296383
33	2.137775
34	2.003930
35	1.756158
36	1.606340
37	1.658518
38	2.003113
39	2.493297
40	2.403981
41	2.377421
42	2.378967
43	2.484537
44	2.355253
45	2.298585
46	2.066299
47	1.912286
48	1.987353
49	2.017317
50	1.911951
51	1.688509
52	1.669203
53	1.782922
54	2.032771
55	2.652090
56	2.561311
57	2.374126
58	2.158302
59	1.890831
60	1.908902
61	1.657658
62	1.401755
63	2.039671
64	2.203462
65	2.389770
66	2.313619
67	2.261688
68	2.067796
69	1.976349
70	1.822035
71	1.993647
72	2.508237
73	2.478163
74	2.492028
75	2.551698
76	2.501749
77	2.427175
78	2.250490
79	2.295565
80	2.234401
81	2.263604
82	2.281198
83	2.328803
84	2.271883
85	2.133980
86	2.039345
87	2.003107
88	1.955160
89	1.861647
90	1.741407
91	1.712237
92	1.672457
93	1.832718
94	1.855644
95	2.368900
96	2.388142
97	2.261998
98	1.976194
99	1.530130
100	1.394640
