1	1.977831
2	1.829826
3	1.212676
4	0.989822
5	0.593936
6	0.505338
7	0.333602
8	0.074560
9	0.469485
10	0.935618
11	0.990039
12	0.946794
13	0.861798
14	0.800596
15	0.822701
16	0.759196
17	0.522987
18	0.050781
19	0.112711
20	0.087512
21	0.018119
22	0.079910
23	0.076517
24	0.070520
25	0.521201
26	0.742726
27	0.719846
28	0.946340
29	1.350502
30	1.402380
31	1.414801
32	1.443786
33	1.442330
34	1.375770
35	1.413569
36	1.367307
37	1.360898
38	1.280385
39	1.039938
40	1.031525
41	1.009322
42	0.834425
43	0.471914
44	0.772486
45	0.980636
46	1.022629
47	0.994233
48	0.979194
49	0.950032
50	0.926261
51	0.841155
52	0.844336
53	0.842988
54	0.852062
55	0.802697
56	0.801777
57	0.744209
58	0.532954
59	0.315040
60	0.073624
61	0.130556
62	0.094110
63	0.125746
64	0.138425
65	0.120220
66	0.123470
67	0.124622
68	0.093834
69	0.063279
70	0.086011
71	0.058968
72	0.031266
73	0.075822
74	0.145993
75	0.156578
76	0.281783
77	0.897767
78	1.403222
79	1.379885
80	1.194743
81	1.177408
82	1.127928
83	1.188143
84	1.252544
85	1.258309
86	1.255196
87	1.277109
88	1.251590
89	1.188106
90	1.063994
91	1.029696
92	0.533615
93	0.505203
94	0.499969
95	0.470788
96	0.491678
97	0.495080
98	0.352035
99	0.133662
100	0.071238
