1	3.950927
2	3.951432
3	4.050888
4	4.025872
5	3.974673
6	3.904282
7	3.815390
8	3.751554
9	3.708421
10	3.646885
11	3.577424
12	3.634166
13	3.732362
14	3.690559
15	3.619014
16	3.532097
17	3.438222
18	3.431462
19	3.322176
20	3.184983
21	3.090253
22	3.044375
23	2.986752
24	2.870423
25	2.815396
26	2.636240
27	2.556772
28	2.504610
29	2.407813
30	2.252943
31	2.134541
32	1.982811
33	1.935557
34	1.901625
35	1.773029
36	1.814938
37	2.574304
38	2.511206
39	2.496907
40	2.351659
41	2.270422
42	2.140445
43	2.051478
44	1.870577
45	1.838218
46	1.776090
47	1.582495
48	1.574730
49	1.466435
50	1.537007
51	1.490077
52	1.513918
53	1.623767
54	1.810635
55	1.805116
56	1.787832
57	1.765450
58	1.766750
59	1.741008
60	1.697673
61	1.495089
62	1.449325
63	1.329275
64	1.254947
65	1.220566
66	1.349357
67	2.022553
68	1.892060
69	1.862971
70	1.869948
71	1.779121
72	1.856947
73	1.713795
74	1.577443
75	1.649078
76	1.600145
77	1.355859
78	1.341795
79	1.315399
80	1.339998
81	1.335414
82	1.325818
83	1.395131
84	1.199310
85	1.235193
86	1.234025
87	1.671086
88	2.378085
89	2.107155
90	2.050356
91	2.046052
92	1.941123
93	1.612818
94	1.485510
95	1.495156
96	1.454352
97	1.366461
98	1.401667
99	1.274566
100	1.064529
