1:[0.10526315789473684, 0.0, 0.3157894736842105, 0.3157894736842105, 0.2631578947368421]
2:[0.10526315789473684, 0.0, 0.3157894736842105, 0.3157894736842105, 0.2631578947368421]
3:[0.25, 0.0, 0.125, 0.1875, 0.4375]
4:[0.25, 0.0, 0.125, 0.1875, 0.4375]
5:[0.2, 0.0, 0.13333333333333333, 0.2, 0.4666666666666667]
6:[0.26666666666666666, 0.0, 0.06666666666666667, 0.2, 0.4666666666666667]
7:[0.2857142857142857, 0.0, 0.0, 0.21428571428571427, 0.5]
8:[0.2857142857142857, 0.0, 0.0, 0.21428571428571427, 0.5]
9:[0.36363636363636365, 0.0, 0.0, 0.0, 0.6363636363636364]
10:[0.4166666666666667, 0.0, 0.0, 0.0, 0.5833333333333334]
11:[0.9090909090909091, 0.0, 0.0, 0.0, 0.09090909090909091]
12:[0.9090909090909091, 0.0, 0.0, 0.0, 0.09090909090909091]
13:[0.9090909090909091, 0.0, 0.0, 0.0, 0.09090909090909091]
14:[1.0, 0.0, 0.0, 0.0, 0.0]
15:[1.0, 0.0, 0.0, 0.0, 0.0]
16:[0.9, 0.1, 0.0, 0.0, 0.0]
17:[0.8181818181818182, 0.09090909090909091, 0.0, 0.09090909090909091, 0.0]
18:[0.9, 0.1, 0.0, 0.0, 0.0]
19:[0.6923076923076923, 0.15384615384615385, 0.0, 0.15384615384615385, 0.0]
20:[0.8181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0]
21:[0.8181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0]
22:[0.6923076923076923, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0]
23:[0.4090909090909091, 0.3181818181818182, 0.0, 0.2727272727272727, 0.0]
24:[0.4090909090909091, 0.3181818181818182, 0.0, 0.2727272727272727, 0.0]
25:[0.5625, 0.4375, 0.0, 0.0, 0.0]
26:[0.5625, 0.4375, 0.0, 0.0, 0.0]
27:[0.5625, 0.4375, 0.0, 0.0, 0.0]
28:[0.5625, 0.4375, 0.0, 0.0, 0.0]
29:[0.5625, 0.4375, 0.0, 0.0, 0.0]
30:[0.5625, 0.4375, 0.0, 0.0, 0.0]
31:[0.5625, 0.4375, 0.0, 0.0, 0.0]
32:[0.5625, 0.4375, 0.0, 0.0, 0.0]
33:[0.5625, 0.4375, 0.0, 0.0, 0.0]
34:[0.5625, 0.4375, 0.0, 0.0, 0.0]
35:[0.5625, 0.4375, 0.0, 0.0, 0.0]
36:[0.5625, 0.4375, 0.0, 0.0, 0.0]
37:[0.5625, 0.4375, 0.0, 0.0, 0.0]
38:[0.5625, 0.4375, 0.0, 0.0, 0.0]
39:[0.5625, 0.4375, 0.0, 0.0, 0.0]
40:[0.5625, 0.4375, 0.0, 0.0, 0.0]
41:[0.5625, 0.4375, 0.0, 0.0, 0.0]
42:[0.5625, 0.4375, 0.0, 0.0, 0.0]
43:[0.75, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0]
44:[0.75, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0]
45:[0.75, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0]
46:[0.5714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]
47:[0.5714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]
48:[0.2, 0.4, 0.0, 0.2, 0.2]
49:[0.25, 0.5, 0.0, 0.25, 0.0]
50:[0.25, 0.5, 0.0, 0.25, 0.0]
51:[0.25, 0.5, 0.0, 0.25, 0.0]
52:[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]
53:[0.5, 0.0, 0.0, 0.5, 0.0]
54:[0.5, 0.0, 0.0, 0.5, 0.0]
55:[0.5, 0.0, 0.0, 0.5, 0.0]
56:[0.5, 0.0, 0.0, 0.5, 0.0]
57:[0.5, 0.0, 0.0, 0.5, 0.0]
58:[0.5, 0.0, 0.0, 0.5, 0.0]
59:[0.125, 0.0, 0.125, 0.75, 0.0]
60:[0.14285714285714285, 0.0, 0.0, 0.8571428571428571, 0.0]
61:[0.25, 0.0, 0.0, 0.75, 0.0]
62:[0.25, 0.0, 0.0, 0.75, 0.0]
63:[0.07692307692307693, 0.46153846153846156, 0.0, 0.23076923076923078, 0.23076923076923078]
64:[0.25, 0.0, 0.0, 0.75, 0.0]
65:[0.05263157894736842, 0.3157894736842105, 0.0, 0.47368421052631576, 0.15789473684210525]
66:[0.1, 0.6, 0.0, 0.0, 0.3]
67:[0.15384615384615385, 0.46153846153846156, 0.15384615384615385, 0.0, 0.23076923076923078]
68:[0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0, 0.0]
69:[0.25, 0.75, 0.0, 0.0, 0.0]
70:[0.2857142857142857, 0.7142857142857143, 0.0, 0.0, 0.0]
71:[0.25, 0.75, 0.0, 0.0, 0.0]
72:[0.25, 0.75, 0.0, 0.0, 0.0]
73:[0.25, 0.75, 0.0, 0.0, 0.0]
74:[0.13333333333333333, 0.4, 0.06666666666666667, 0.4, 0.0]
75:[0.14285714285714285, 0.35714285714285715, 0.07142857142857142, 0.42857142857142855, 0.0]
76:[0.25, 0.625, 0.125, 0.0, 0.0]
77:[0.25, 0.625, 0.125, 0.0, 0.0]
78:[0.5, 0.25, 0.25, 0.0, 0.0]
79:[0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0]
