1	3.950927
2	3.955106
3	4.049517
4	4.027226
5	3.982008
6	3.941375
7	3.897737
8	3.793448
9	3.701363
10	3.664003
11	3.558555
12	3.465851
13	3.397493
14	3.262941
15	3.184618
16	3.183501
17	3.115844
18	3.002001
19	2.895126
20	2.860629
21	2.931992
22	3.006845
23	2.884618
24	2.861177
25	2.705263
26	2.610063
27	2.431778
28	2.226074
29	2.375709
30	2.295533
31	2.302752
32	2.655956
33	2.626244
34	2.561528
35	2.458242
36	2.422388
37	2.384630
38	2.488179
39	2.487941
40	2.395491
41	2.220496
42	2.087993
43	1.860795
44	1.814587
45	1.871539
46	1.682810
47	1.472389
48	1.503015
49	1.499535
50	1.782542
51	1.909675
52	1.994950
53	2.164704
54	2.492692
55	2.637630
56	2.827121
57	2.737402
58	2.673507
59	2.734681
60	2.696023
61	2.546554
62	2.395118
63	2.164176
64	2.122876
65	2.152127
66	2.411556
67	2.565737
68	2.678050
69	2.703219
70	2.713243
71	2.556998
72	2.528100
73	2.378299
74	2.362118
75	2.324222
76	2.226917
77	2.130754
78	2.056716
79	2.266799
80	2.103392
81	1.840879
82	1.761935
83	1.792938
84	1.651836
85	1.818292
86	1.948105
87	2.389624
88	2.328344
89	2.268843
90	2.269548
91	2.089827
92	1.955144
93	1.857511
94	1.700549
95	1.856252
96	2.262515
97	2.229218
98	2.069642
99	2.004939
100	1.807363
