1	26.25
2	27.15
3	28.05
4	29.55
5	30.05
6	30.8
7	31.7
8	31.95
9	32.2
10	32.8
11	33.45
12	33.8
13	34.35
14	34.4
15	34.85
16	35.2
17	35.25
18	35.8
19	35.85
20	36.3
21	36.3
22	36.65
23	37.05
24	37.3
25	37.45
26	37.5263157895
27	37.8888888889
28	38.0555555556
29	38.1333333333
30	37.6153846154
31	38.1666666667
32	38.1666666667
33	38.5833333333
34	38.4545454545
35	38.4545454545
36	38.7272727273
37	38.7
38	38.7777777778
39	38.75
40	38.75
41	38.4285714286
42	38.7142857143
43	38.3333333333
44	38.3333333333
45	39.0
46	38.0
47	38.25
48	38.75
49	38.75
50	38.3333333333
51	39.0
52	39.0
53	39.0
54	39.5
55	40.0
