1	26.25
2	27.35
3	28.15
4	29.25
5	29.95
6	30.85
7	31.75
8	32.0
9	33.05
10	33.2
11	33.5
12	34.3
13	34.6
14	35.25
15	35.8
16	35.8
17	36.35
18	36.8
19	37.05
20	37.5
21	37.55
22	37.6
23	37.65
24	37.8
25	37.9473684211
26	38.1052631579
27	38.1666666667
28	38.2142857143
29	38.1666666667
30	38.1818181818
31	38.4
32	38.2222222222
33	37.875
34	38.125
35	37.8333333333
36	38.3333333333
37	38.2
38	38.2
39	38.0
40	38.0
41	38.0
42	38.0
43	38.5
44	38.5
45	38.5
46	39.0
47	39.0
48	39.0
49	38.0
50	38.0
51	39.0
52	38.5
53	38.0
54	38.5
55	38.5
56	38.5
57	38.0
58	37.5
59	38.0
60	38.5
61	38.5
62	38.5
63	38.5
64	39.0
65	38.0
66	38.5
67	38.0
68	39.0
69	38.0
70	39.0
71	39.0
72	39.0
73	40.0
