1	26.8
2	28.3
3	29.2
4	29.4
5	30.2
6	30.8
7	31.5
8	32.0
9	32.4
10	33.2
11	33.5
12	33.6
13	33.9
14	33.9
15	34.3
16	34.5
17	34.9
18	35.1
19	35.6
20	35.7
21	36.0
22	36.4
23	36.4
24	36.8
25	36.9
26	36.9
27	37.0
28	37.1
29	37.4
30	37.6
31	37.6
32	37.7
33	37.9
34	38.0
35	38.1
36	38.1
37	38.3
38	38.4444444444
39	38.25
40	38.5
41	38.5
42	38.5
43	38.5
44	38.625
45	38.625
46	38.625
47	38.625
48	38.625
49	38.625
50	38.625
51	38.625
52	38.625
53	38.625
54	38.75
55	39.0
56	39.0
57	38.8333333333
58	39.0
59	39.0
60	39.0
61	39.0
62	39.0
63	39.0
64	39.0
65	39.0
66	39.0
67	39.0
68	39.1666666667
69	39.2
70	39.0
71	39.0
72	39.0
73	39.0
74	39.0
75	39.0
76	39.0
77	39.25
78	39.0
79	39.0
80	39.0
81	39.3333333333
82	39.0
83	39.0
84	39.0
85	39.0
86	39.0
87	39.0
88	39.5
89	39.0
90	39.0
91	39.0
92	39.0
93	39.0
94	39.0
95	39.0
96	39.0
97	39.0
98	39.0
99	39.0
100	39.0
