1	26.8
2	28.5
3	28.7
4	28.8
5	29.7
6	30.7
7	31.2
8	31.6
9	31.9
10	32.4
11	32.6
12	33.0
13	33.4
14	33.6
15	33.8
16	34.0
17	34.5
18	35.1
19	35.4
20	35.5
21	35.8
22	36.0
23	36.2
24	36.2
25	36.4
26	36.6
27	36.8
28	36.8
29	37.0
30	37.3
31	37.5
32	37.6
33	37.8
34	37.8
35	37.9
36	38.0
37	38.2
38	38.3
39	38.2222222222
40	38.25
41	38.5
42	38.2857142857
43	38.4285714286
44	38.3333333333
45	38.3333333333
46	38.3333333333
47	38.3333333333
48	38.5
49	38.6666666667
50	38.4
51	38.6
52	39.0
53	39.0
54	38.6666666667
55	39.0
56	39.0
57	39.0
58	39.0
59	39.3333333333
60	39.0
61	39.0
62	39.0
63	39.5
64	39.0
65	39.0
66	39.0
67	40.0
