1	20.533333	3.095516	26.000000
2	21.400000	3.372437	26.000000
3	24.400000	3.362539	31.000000
4	26.500000	2.459675	32.000000
5	28.066667	2.205045	33.000000
6	28.533333	2.526306	35.000000
7	30.166667	2.222361	35.000000
8	30.733333	1.948219	35.000000
9	31.466667	2.171533	35.000000
10	31.833333	1.916304	35.000000
11	31.333333	2.481039	36.000000
12	31.966667	2.664374	37.000000
13	32.800000	2.103965	36.000000
14	33.133333	1.586050	35.000000
15	33.066667	1.768867	36.000000
16	32.300000	1.828478	35.000000
17	32.566667	1.686877	37.000000
18	33.266667	1.842703	36.000000
19	33.000000	1.825742	38.000000
20	33.600000	2.154066	38.000000
21	34.733333	1.590248	38.000000
22	35.033333	2.105284	38.000000
23	35.066667	1.711400	38.000000
24	34.633333	2.121058	38.000000
25	34.700000	2.147091	38.000000
26	34.566667	1.977934	39.000000
27	35.533333	1.606929	39.000000
28	35.966667	2.008039	39.000000
29	35.333333	1.988858	38.000000
30	35.800000	1.641138	39.000000
31	36.033333	1.834545	39.000000
32	36.400000	2.042874	40.000000
