1	26.25
2	26.85
3	28.6
4	29.0
5	29.7
6	30.55
7	30.8
8	31.95
9	32.25
10	33.3
11	33.95
12	34.2
13	34.3
14	34.65
15	35.25
16	35.45
17	35.6
18	36.0
19	36.15
20	36.45
21	37.0
22	37.0
23	37.1052631579
24	37.6315789474
25	37.7777777778
26	37.4705882353
27	37.6470588235
28	37.6470588235
29	37.7647058824
30	37.6470588235
31	37.6470588235
32	38.0
33	38.1333333333
34	38.3333333333
35	38.0
36	38.3333333333
37	37.9
38	38.2
39	38.3
40	38.1
41	38.4
42	38.7
43	38.75
44	38.4285714286
45	38.5
46	38.5
47	38.8333333333
48	39.0
49	38.0
50	38.0
51	38.3333333333
52	38.0
53	38.0
54	38.6666666667
55	39.0
56	39.3333333333
57	39.0
58	38.5
59	38.5
60	38.5
61	39.5
62	39.0
63	39.0
64	39.0
65	38.0
66	39.0
67	38.0
68	38.0
69	38.0
70	38.0
71	39.0
72	39.0
73	39.0
74	39.0
75	39.0
76	39.0
77	39.0
78	39.0
79	40.0
