1	25.65
2	26.2
3	27.0
4	27.9
5	28.25
6	28.9
7	29.6
8	30.1
9	30.3
10	31.0
11	31.5
12	32.1
13	32.6
14	32.7
15	32.9
16	33.1
17	33.55
18	33.7
19	34.15
20	34.2
21	34.4
22	34.6
23	34.75
24	35.2
25	35.05
26	35.35
27	35.7
28	35.7
29	35.8
30	35.9
31	36.2
32	36.1
33	36.05
34	36.45
35	36.5
36	36.8
37	36.85
38	37.05
39	37.0
40	37.15
41	37.35
42	37.55
43	37.45
44	37.5
45	37.65
46	37.45
47	37.6
48	37.2631578947
49	37.6842105263
50	37.4736842105
51	37.5263157895
52	37.5263157895
53	37.3684210526
54	37.4210526316
55	37.3684210526
56	37.4210526316
57	37.4736842105
58	37.3888888889
59	37.2941176471
60	37.2941176471
61	37.4705882353
62	37.5294117647
63	37.6470588235
64	37.75
65	37.3571428571
66	37.2142857143
67	37.5
68	37.5
69	37.5714285714
70	37.5714285714
71	37.6428571429
72	37.7142857143
73	37.5714285714
74	37.3571428571
75	37.5714285714
76	37.2857142857
77	37.4285714286
78	37.5
79	37.2857142857
80	37.2857142857
81	37.3571428571
82	37.1428571429
83	37.0714285714
84	37.2142857143
85	37.0714285714
86	36.9285714286
87	36.8571428571
88	37.2142857143
89	37.2857142857
90	37.3571428571
91	37.2142857143
92	37.2307692308
93	37.4615384615
94	37.4615384615
95	37.4615384615
96	37.4615384615
97	37.2307692308
98	37.2307692308
99	37.3076923077
100	37.2307692308
