1	49.000000	16.656530	83.000000
2	49.000000	19.761579	93.000000
3	49.000000	20.634922	89.000000
4	49.000000	22.118770	92.000000
5	49.000000	23.303219	95.000000
6	49.000000	23.048644	88.000000
7	49.000000	21.383171	88.000000
8	49.000000	24.489181	88.000000
9	49.000000	21.945387	93.000000
10	49.000000	21.779807	94.000000
11	49.000000	22.661862	96.000000
12	49.000000	22.630952	86.000000
13	49.000000	22.047222	98.000000
14	49.000000	22.258482	87.000000
15	49.000000	24.482647	94.000000
16	49.000000	25.023988	96.000000
17	49.000000	20.857613	94.000000
18	49.000000	23.943266	94.000000
19	49.000000	17.715530	81.000000
20	49.000000	21.358839	88.000000
21	49.000000	21.551798	92.000000
22	49.000000	22.340994	93.000000
23	49.000000	26.027678	94.000000
24	49.000000	23.141305	92.000000
25	49.000000	25.096613	97.000000
26	49.000000	25.807751	96.000000
27	49.000000	25.562472	97.000000
28	49.000000	23.214651	91.000000
29	49.000000	24.955961	94.000000
30	49.000000	23.187928	96.000000
31	49.000000	24.870866	96.000000
32	49.000000	25.325086	96.000000
33	49.000000	26.412118	92.000000
34	49.000000	25.336140	93.000000
35	49.000000	25.101394	94.000000
36	49.000000	25.461343	96.000000
37	49.000000	26.092911	93.000000
38	49.000000	25.282405	93.000000
39	49.000000	25.000000	92.000000
40	49.000000	23.446108	88.000000
41	49.000000	22.946024	91.000000
42	49.000000	20.544586	87.000000
43	49.000000	23.974987	89.000000
44	49.000000	23.993332	89.000000
45	49.000000	22.510442	96.000000
46	49.000000	22.612386	90.000000
47	49.000000	21.345726	89.000000
48	49.000000	25.099004	93.000000
49	49.000000	23.810082	93.000000
50	49.000000	23.948278	91.000000
51	49.000000	24.009998	88.000000
52	49.000000	23.335809	95.000000
53	49.000000	24.200000	90.000000
54	49.000000	20.502683	84.000000
55	49.000000	25.286360	92.000000
56	49.000000	23.829394	96.000000
57	49.000000	24.220652	91.000000
58	49.000000	23.912340	92.000000
59	49.000000	22.762249	86.000000
60	49.000000	24.270146	92.000000
61	49.000000	21.474636	91.000000
62	49.000000	21.003809	89.000000
63	49.000000	19.481273	88.000000
64	49.000000	19.811108	92.000000
65	49.000000	20.904545	92.000000
66	49.000000	21.217917	92.000000
67	49.000000	25.517053	93.000000
68	49.000000	25.670216	97.000000
69	49.000000	26.047649	97.000000
70	49.000000	26.581949	94.000000
71	49.000000	23.666009	94.000000
72	49.000000	23.671079	88.000000
73	49.000000	23.982494	93.000000
74	49.000000	24.845120	96.000000
75	49.000000	24.296502	95.000000
76	49.000000	23.259407	89.000000
77	49.000000	23.614402	92.000000
78	49.000000	23.542302	88.000000
79	49.000000	21.556438	87.000000
80	49.000000	23.481908	93.000000
81	49.000000	20.138520	90.000000
82	49.000000	21.722799	92.000000
83	49.000000	21.194339	88.000000
84	49.000000	19.407215	82.000000
85	49.000000	20.211878	85.000000
86	49.000000	20.252407	82.000000
87	49.000000	19.113346	77.000000
88	49.000000	23.256827	90.000000
89	49.000000	21.622211	90.000000
90	49.000000	22.349944	89.000000
91	49.000000	22.189187	91.000000
92	49.000000	20.662042	87.000000
93	49.000000	20.776910	88.000000
94	49.000000	22.806140	93.000000
95	49.000000	23.304077	91.000000
96	49.000000	25.463700	91.000000
97	49.000000	26.963679	94.000000
98	49.000000	25.700584	98.000000
99	49.000000	25.422824	96.000000
100	49.000000	24.231385	90.000000
