1	24.9
2	26.5
3	27.45
4	28.4
5	29.85
6	30.65
7	31.65
8	32.5
9	33.45
10	34.15
11	34.6
12	34.95
13	35.5
14	35.6
15	35.95
16	36.3
17	36.6
18	37.1
19	37.4
20	37.75
21	37.8421052632
22	38.2105263158
23	38.2941176471
24	38.3125
25	38.2857142857
26	38.25
27	38.3636363636
28	38.4545454545
29	38.8181818182
30	38.8
31	38.7777777778
32	39.0
33	38.875
34	38.875
35	38.875
36	39.25
37	39.1666666667
38	39.2
39	39.25
40	39.0
41	39.0
42	39.0
43	39.3333333333
44	39.0
45	39.5
46	39.0
47	39.0
48	39.0
49	39.0
50	40.0
