1	26.8
2	27.4
3	28.1
4	28.3
5	28.6
6	29.0
7	29.4
8	29.9
9	30.1
10	30.6
11	30.8
12	31.3
13	31.8
14	32.1
15	32.4
16	32.8
17	33.1
18	33.4
19	33.6
20	33.8
21	34.1
22	34.6
23	34.7
24	34.8
25	35.0
26	35.2
27	35.4
28	35.6
29	35.7
30	36.0
31	36.0
32	36.1
33	36.2
34	36.3
35	36.4
36	36.6
37	36.6
38	36.8
39	36.5555555556
40	36.5555555556
41	36.7777777778
42	36.8888888889
43	36.8888888889
44	37.0
45	37.1111111111
46	37.2222222222
47	37.4444444444
48	37.4444444444
49	37.4444444444
50	37.4444444444
51	37.5555555556
52	37.6666666667
53	37.6666666667
54	37.6666666667
55	37.7777777778
56	37.7777777778
57	37.8888888889
58	38.0
59	38.1111111111
60	38.2222222222
61	38.2222222222
62	38.2222222222
63	38.2222222222
64	38.2222222222
65	38.2222222222
66	38.2222222222
67	38.2222222222
68	38.2222222222
69	38.2222222222
70	38.3333333333
71	38.3333333333
72	38.3333333333
73	38.4444444444
74	38.25
75	38.25
76	38.25
77	38.25
78	38.25
79	38.375
80	38.1428571429
81	38.2857142857
82	38.2857142857
83	38.4285714286
84	38.3333333333
85	38.0
86	38.0
87	38.2
88	37.75
89	38.0
90	38.25
91	38.25
92	38.25
93	38.25
94	38.25
95	38.25
96	38.25
97	38.5
98	38.5
99	38.5
100	38.5
