1	26.8
2	27.1
3	27.1
4	27.4
5	27.7
6	28.0
7	28.3
8	28.5
9	29.3
10	29.7
11	29.8
12	30.1
13	30.6
14	30.9
15	31.1
16	31.2
17	31.5
18	31.8
19	31.8
20	31.8
21	32.2
22	32.3
23	32.4
24	32.8
25	32.9
26	33.1
27	33.4
28	33.4
29	33.5
30	33.7
31	34.0
32	34.2
33	34.4
34	34.5
35	34.5
36	34.6
37	34.8
38	35.2
39	35.3
40	35.6
41	35.7
42	35.8
43	35.8
44	35.9
45	36.1
46	36.1
47	36.1
48	36.1
49	36.3
50	36.3
51	36.5
52	36.7
53	36.7
54	36.7
55	36.7
56	36.9
57	37.0
58	37.1
59	37.3
60	37.5
61	37.5
62	37.5
63	37.5
64	37.6
65	37.6
66	37.7
67	37.7
68	37.8
69	37.8
70	37.9
71	38.2
72	38.1111111111
73	38.125
74	38.125
75	38.125
76	38.125
77	38.125
78	38.25
79	38.25
80	38.25
81	38.375
82	38.1428571429
83	38.1428571429
84	38.2857142857
85	38.3333333333
86	38.0
87	38.0
88	38.0
89	38.2
90	38.4
91	38.4
92	38.4
93	38.4
94	38.6
95	38.5
96	38.0
97	38.3333333333
98	38.3333333333
99	38.3333333333
100	38.6666666667
