1	25.9
2	26.25
3	27.5
4	28.75
5	29.55
6	30.85
7	31.35
8	32.0
9	32.4
10	33.3
11	33.55
12	34.25
13	34.65
14	35.0
15	35.45
16	35.95
17	36.6
18	36.95
19	37.1
20	37.55
21	37.6842105263
22	38.0
23	38.1666666667
24	38.4117647059
25	38.5333333333
26	38.3846153846
27	38.5384615385
28	38.8461538462
29	38.8
30	38.5
31	38.625
32	38.5
33	38.625
34	38.75
35	38.7142857143
36	38.8333333333
37	39.1666666667
38	39.0
39	39.25
40	39.0
41	39.3333333333
42	39.5
43	39.0
44	39.0
45	39.0
46	39.0
47	39.0
48	38.0
49	38.0
50	38.0
51	38.0
52	38.0
53	38.0
54	39.0
55	39.0
56	39.0
57	39.0
58	39.0
59	39.0
60	39.0
61	39.0
62	39.0
63	39.0
64	39.0
65	39.0
66	39.0
67	39.0
68	39.0
69	39.0
70	40.0
