1	39.000000	6.438167	59.000000
2	39.000000	12.918978	64.000000
3	39.000000	17.555626	70.000000
4	39.000000	22.258706	78.000000
5	39.000000	19.695177	76.000000
6	39.000000	21.379897	78.000000
7	39.000000	21.316660	75.000000
8	39.000000	19.065676	74.000000
9	39.000000	20.324862	72.000000
10	39.000000	18.391574	68.000000
11	39.000000	22.063545	77.000000
12	39.000000	21.703686	75.000000
13	39.000000	22.405357	73.000000
14	39.000000	20.049938	71.000000
15	39.000000	17.720045	64.000000
16	39.000000	19.537144	68.000000
17	39.000000	17.115782	56.000000
18	39.000000	19.551215	61.000000
19	39.000000	13.629013	57.000000
20	39.000000	16.433198	78.000000
21	39.000000	13.369742	65.000000
22	39.000000	18.070695	76.000000
23	39.000000	20.740058	72.000000
24	39.000000	19.648155	64.000000
25	39.000000	18.673511	62.000000
26	39.000000	16.501515	48.000000
27	39.000000	16.667333	66.000000
28	39.000000	11.804660	53.000000
29	39.000000	11.689739	61.000000
30	39.000000	9.156965	59.000000
31	39.000000	11.924764	62.000000
32	39.000000	14.820594	60.000000
33	39.000000	20.334699	67.000000
34	39.000000	17.715812	62.000000
35	39.000000	16.837458	67.000000
36	39.000000	15.842980	69.000000
37	39.000000	12.334910	52.000000
38	39.000000	17.603977	54.000000
39	39.000000	11.666190	67.000000
40	39.000000	11.486949	48.000000
41	39.000000	13.809417	46.000000
42	39.000000	13.994642	63.000000
43	39.000000	13.867228	68.000000
44	39.000000	11.097297	55.000000
45	39.000000	15.142655	58.000000
46	39.000000	18.907670	68.000000
47	39.000000	18.311199	64.000000
48	39.000000	15.375305	61.000000
49	39.000000	14.734314	57.000000
50	39.000000	13.466625	72.000000
51	39.000000	6.771263	51.000000
52	39.000000	15.668440	55.000000
53	39.000000	16.121414	62.000000
54	39.000000	11.342398	54.000000
55	39.000000	11.623253	49.000000
56	39.000000	12.353137	50.000000
57	39.000000	19.243181	53.000000
58	39.000000	16.105900	49.000000
59	39.000000	17.194476	50.000000
60	39.000000	16.200309	61.000000
61	39.000000	8.467585	60.000000
62	39.000000	13.905035	65.000000
