1	26.8
2	28.5
3	29.2
4	29.4
5	30.2
6	31.0
7	31.3
8	32.1
9	32.8
10	32.9
11	33.5
12	33.7
13	33.8
14	34.4
15	34.7
16	34.9
17	35.3
18	35.8
19	36.0
20	36.4
21	36.6
22	37.0
23	37.1
24	37.3
25	37.5
26	37.5
27	37.6
28	37.6
29	38.0
30	37.5
31	37.5
32	37.625
33	38.0
34	38.2857142857
35	38.3333333333
36	38.3333333333
37	38.3333333333
38	38.6666666667
39	38.6666666667
40	38.6666666667
41	38.6666666667
42	38.8333333333
43	38.6
44	38.8
45	38.75
46	38.6666666667
47	39.0
48	39.3333333333
49	39.0
50	39.0
51	39.0
52	39.0
53	39.0
54	39.0
55	39.5
56	39.0
57	40.0
