1	19.77333335	3.02713995	24.7
2	22.52333325	2.16975395	26.4
3	24.29000005	2.06734315	27.9
4	26.06666665	1.83645205	29.25
5	27.55333325	1.64622085	30.55
6	28.70000005	1.39888705	31.1
7	29.56999995	1.21650365	31.7
8	30.2333334	1.24605505	32.45
9	30.9599999	1.1683131	32.85
10	31.6633333	1.16337785	33.7
11	32.25999995	1.08298855	34.05
12	32.7466667	1.078224	34.5
13	33.24666665	1.13879405	35.25
14	33.8066667	1.16413785	35.6
15	34.23	1.0791589	35.8
16	34.76333335	1.06142495	36.45
17	35.1833332	1.1030194	36.7
18	35.52999995	1.0880787	37.0
19	35.84	1.01244585	37.4
20	36.24000005	0.92076125	37.65
21	36.5033333	0.96020395	37.9
22	36.8105264737	0.955553421053	38.1052631579
23	36.9814815	0.961472833333	38.3888888889
24	37.1411764118	0.859641764706	38.2941176471
25	37.3137255294	0.881882882353	38.5882352941
26	37.4980391765	0.924921764706	38.7647058824
27	37.512500125	0.845911125	38.75
28	37.6399999333	0.819496066667	38.7333333333
29	37.7377777333	0.9211266	38.9333333333
30	37.8102564615	0.925862461538	38.7692307692
31	37.9794871538	0.840530384615	38.9230769231
32	38.0222221667	0.815512666667	38.8333333333
33	38.0	0.9004	38.8333333333
34	38.0388889167	0.887874166667	39.0
35	38.1133335	0.7907539	39.0
36	37.9185186667	0.859743444444	38.7777777778
37	38.088889	0.730490111111	38.8888888889
38	38.1111111111	0.910590666667	39.1111111111
39	38.1166665	0.8801685	39.0
40	38.4	0.705137875	39.125
41	38.3809524286	0.760058	39.1428571429
42	38.388889	0.693550666667	39.3333333333
43	38.2833335	0.712806	39.0
44	38.26666675	0.80357075	39.25
45	38.2888886667	0.89866	39.3333333333
46	38.5	0.6614075	39.0
47	38.366667	0.9734625	39.0
48	38.3	0.730068	39.0
49	38.1	0.9389975	39.0
50	38.1333335	0.7920235	39.0
51	38.1	0.788629	39.0
52	38.333333	0.8012275	39.0
53	38.1666665	1.0894335	39.5
54	38.266667	0.771722	39.0
55	38.266667	0.928559	39.0
56	37.733333	1.181336	39.0
57	38.0	1.264911	40.0
