1	26.1
2	27.05
3	28.4
4	29.4
5	30.35
6	31.15
7	32.05
8	32.7
9	33.4
10	33.4
11	34.0
12	34.35
13	35.15
14	35.45
15	35.9
16	36.0526315789
17	36.3157894737
18	36.3684210526
19	36.7368421053
20	37.0526315789
21	37.0
22	37.2631578947
23	37.5263157895
24	37.5555555556
25	37.5625
26	37.625
27	37.875
28	37.9375
29	38.125
30	38.0
31	38.6
32	38.3846153846
33	38.6923076923
34	38.6666666667
35	38.3333333333
36	38.375
37	38.125
38	38.625
39	38.5714285714
40	38.8571428571
41	38.6666666667
42	39.0
43	38.8333333333
44	39.0
45	39.0
46	39.6666666667
47	39.0
48	39.0
49	39.0
50	39.0
51	38.0
52	39.0
53	39.0
54	39.0
55	39.0
56	38.0
57	39.0
58	39.0
59	39.0
60	39.0
61	39.0
62	38.0
63	39.0
64	40.0
