1	25.75
2	27.05
3	28.1
4	28.85
5	29.85
6	30.5
7	31.6
8	32.35
9	33.15
10	33.6
11	34.15
12	34.5
13	34.85
14	35.1
15	35.6
16	35.8
17	36.2
18	36.45
19	36.8
20	37.05
21	37.45
22	37.5
23	37.75
24	37.95
25	38.0526315789
26	38.0555555556
27	38.2941176471
28	38.2142857143
29	38.2142857143
30	38.4285714286
31	38.6428571429
32	38.3846153846
33	38.5384615385
34	38.5384615385
35	38.6153846154
36	38.8461538462
37	38.8
38	38.7
39	39.0
40	39.1111111111
41	39.0
42	39.125
43	39.2857142857
44	39.4
45	39.3333333333
46	39.5
47	39.0
48	39.0
49	39.0
50	39.0
51	39.0
52	39.0
53	40.0
