1	25.65
2	26.25
3	26.8
4	27.85
5	28.4
6	28.75
7	29.2
8	29.45
9	30.25
10	30.55
11	30.9
12	31.25
13	31.75
14	32.05
15	32.35
16	32.7
17	33.1
18	33.5
19	33.75
20	33.95
21	34.25
22	34.65
23	35.05
24	35.4
25	35.55
26	35.75
27	36.0
28	36.3
29	36.55
30	36.8
31	36.9
32	37.4
33	37.25
34	37.45
35	37.6
36	37.6842105263
37	37.8421052632
38	38.0555555556
39	38.0588235294
40	38.2352941176
41	38.0666666667
42	38.2
43	38.3333333333
44	38.4285714286
45	38.3846153846
46	38.2307692308
47	38.3076923077
48	38.4615384615
49	38.6923076923
50	38.4545454545
51	38.6363636364
52	38.8181818182
53	38.8
54	38.7
55	38.7
56	38.5555555556
57	38.6666666667
58	38.75
59	38.5714285714
60	38.5714285714
61	38.5714285714
62	38.7142857143
63	38.8333333333
64	38.8
65	38.6
66	38.8
67	38.5
68	38.5
69	39.0
70	39.0
71	38.5
72	38.5
73	38.5
74	38.5
75	38.5
76	38.5
77	38.5
78	39.0
79	39.0
80	39.0
81	39.0
82	39.0
83	39.0
84	39.0
85	39.0
86	39.0
87	39.0
88	39.0
89	40.0
