1	26.9
2	27.9
3	28.8
4	29.8
5	30.6
6	31.2
7	31.8
8	32.9
9	33.7
10	34.5
11	34.9
12	35.7
13	36.2
14	36.8
15	37.1
16	37.5
17	37.9
18	38.3
19	38.2222222222
20	38.5555555556
21	38.625
22	38.75
23	39.1428571429
24	39.0
25	39.0
26	39.0
27	39.0
28	39.25
29	39.3333333333
30	39.0
31	39.5
32	39.0
33	39.0
34	39.0
35	40.0
