1	26.25
2	27.8
3	28.65
4	29.75
5	30.55
6	31.5
7	31.75
8	32.35
9	33.15
10	33.75
11	34.4
12	34.65
13	35.35
14	35.5
15	35.75
16	36.15
17	36.4
18	36.7
19	37.05
20	37.4
21	37.1
22	37.4
23	37.45
24	37.4736842105
25	37.5789473684
26	37.5263157895
27	37.7894736842
28	37.7777777778
29	37.8823529412
30	38.3529411765
31	38.2941176471
32	38.5
33	38.4666666667
34	38.3333333333
35	38.25
36	38.5833333333
37	38.9166666667
38	38.4444444444
39	39.0
40	38.375
41	38.75
42	38.4285714286
43	38.3333333333
44	39.0
45	39.3333333333
46	39.0
47	39.0
48	39.3333333333
49	39.0
50	38.0
51	39.0
52	38.0
53	39.0
54	38.0
55	38.0
56	39.0
57	38.0
58	39.0
59	39.0
60	39.0
61	39.0
62	39.0
63	38.0
64	39.0
65	39.0
66	39.0
67	40.0
